Temperature,Concentration,Diffusion Coefficient,R^2,stderr
260.5025025025025,66,5.6205890369664065e-12,0.8136535713856504,9.132754141426365e-06
260.1021021021021,66,2.1654522322798087e-11,0.9728050756775609,1.4436565596319819e-05
259.20120120120123,66,6.676048539855494e-11,0.9998162797160391,5.314721868135252e-06
259.001001001001,66,6.093451223798353e-12,0.928918277242097,8.127879400246766e-06
264.9069069069069,75,8.744886180021677e-11,0.9995820809637157,1.029123374808944e-05
320.86286286286287,75,6.55786658819846e-11,0.9919314151292007,2.4819862810136492e-05
314.55655655655653,75,2.1570540552950634e-11,0.9949665447428492,6.856896668310641e-06
282.42442442442444,75,1.7912711709178216e-11,0.998717294331838,2.6109311964928384e-06
269.61161161161164,75,6.503382458554193e-11,0.9920935716620092,2.6832787229063187e-05
260.3023023023023,75,1.585279030073123e-11,0.9962331158855928,3.9367417531338804e-06
277.61961961961964,75,2.9237721778538577e-11,0.9590696634813742,2.260039269127827e-05
296.33833833833836,75,6.292907066258508e-11,0.9796929147488164,4.045261084586434e-05
326.0680680680681,75,3.9742992977136035e-11,0.9926566320478345,1.5151710027281185e-05
322.56456456456453,75,5.112566681844164e-11,0.9795846976799129,3.616619977777668e-05
355.0970970970971,75,2.518268239995905e-10,0.9990770676270593,4.533164914381744e-05
278.6206206206206,75,1.5001296498850008e-11,0.9804357728911928,8.323702089954045e-06
331.77377377377377,75,5.790310194071199e-11,0.9979833259356803,1.1889866631075726e-05
308.35035035035037,75,1.032320738462187e-10,0.9962671930940196,3.505419043863648e-05
333.07507507507506,75,1.81435051179271e-11,0.9885271819626067,8.874701608958389e-06
334.67667667667666,75,1.2396632841064612e-10,0.9912277513309091,6.654040457216618e-05
284.6266266266266,75,5.202722479262975e-11,0.9819210012952054,3.531267430378692e-05
332.8748748748749,75,2.2988910431886353e-11,0.9637897863099741,2.439317234074551e-05
304.9469469469469,75,2.904868657139974e-11,0.9994136619694036,2.88260902208322e-06
281.7237237237237,75,1.6473343253993022e-11,0.9848400575517009,9.01159950017695e-06
266.7087087087087,75,2.5537039230957e-11,0.9964842973352962,7.508226994939282e-06
331.17317317317315,75,6.031685520335332e-11,0.9951019261811672,2.1130768956490272e-05
353.4954954954955,75,1.6451531486054925e-10,0.9758378158853116,0.00011126362891573124
261.1031031031031,75,3.760972001323612e-11,0.9624263027050595,2.7706167902347836e-05
340.3823823823824,75,6.374062038445052e-11,0.9915687657071273,3.354374990673827e-05
356.3983983983984,75,2.9429540395526396e-11,0.995352000619504,1.001442499056746e-05
261.60360360360363,75,1.5386507712329035e-11,0.9640409777335422,1.6318555469008574e-05
337.1791791791792,75,3.265102258780379e-11,0.9583202630554235,3.191480602734825e-05
324.3663663663664,75,6.40516102468117e-11,0.9906031225418296,2.623024562642847e-05
291.53353353353356,75,2.0948089741081778e-11,0.9818069146970744,1.0895743897954143e-05
323.8658658658659,75,5.77733808120153e-11,0.9992712536353281,8.417357992916941e-06
307.54954954954957,75,2.740239451585796e-11,0.989297625143781,1.5827966344166697e-05
348.4904904904905,75,3.722712000628171e-11,0.9906536010520812,1.614720075173717e-05
329.6716716716717,75,5.743349423420655e-11,0.9973048274805832,1.4741272425950659e-05
281.4234234234234,75,1.6961419989814377e-11,0.9587534692177182,1.4156459907843486e-05
260.7027027027027,75,7.355933053615685e-11,0.9979912078135944,1.4836266713875378e-05
335.5775775775776,75,3.8482125288206054e-11,0.9940668099111873,1.6653600691253606e-05
271.013013013013,75,1.0786924674169457e-10,0.995160321965475,3.79725937192194e-05
296.03803803803805,75,2.699787961379136e-11,0.9959686408979476,1.0063231836611698e-05
337.3793793793794,75,1.8041683315060076e-11,0.9327374643599375,2.3537350671932845e-05
260.6026026026026,75,3.999801681280584e-11,0.8562838702290437,6.017760381166582e-05
281.5235235235235,75,5.622012186758258e-11,0.9882461733061642,3.2310772640795914e-05
259.9019019019019,75,1.2013056744485041e-11,0.9970190969537194,2.8348723457367244e-06
338.4804804804805,75,2.6332747689339562e-11,0.9577064254714641,2.227490920423151e-05
310.15215215215215,75,4.7344198881333466e-11,0.9990534481153487,7.523160848438687e-06
341.7837837837838,75,2.2566304710524147e-11,0.994706738758258,7.736752001286949e-06
342.38438438438436,75,7.301830663000234e-12,0.8872259763435033,1.0956617799769435e-05
310.95295295295296,75,5.2481579192327825e-11,0.9818611143184057,2.9810400789960787e-05
352.8948948948949,75,5.1852917963356505e-11,0.9968534160289904,1.1978709600244296e-05
291.43343343343344,75,2.2630989091572105e-11,0.9970736469615157,5.994747285566948e-06
314.35635635635634,75,5.348176298524431e-11,0.998000399886266,1.1695514147163853e-05
337.57957957957956,75,2.41149753639666e-11,0.9190077912690793,4.129777075077119e-05
287.9299299299299,75,5.727346742385687e-11,0.9870494820565886,2.8471765872715747e-05
317.1591591591592,75,3.7464219084903186e-11,0.981921991803876,2.534839375604187e-05
288.7307307307307,75,3.302379167140543e-11,0.9868243134009997,1.3698912858739678e-05
287.029029029029,75,1.9414018516719657e-11,0.9900038038529918,7.87923684467914e-06
335.8778778778779,75,7.80161106145685e-11,0.9981628120308546,1.6615609208875382e-05
263.1051051051051,75,4.6969258200221993e-11,0.992926423188941,1.7938224976591928e-05
357.4994994994995,75,3.839977046009902e-11,0.9921907180927441,1.7388625531176936e-05
274.016016016016,75,1.2643706738657373e-11,0.9915216351693142,4.911154565071265e-06
344.28628628628627,75,6.533167263007243e-11,0.9992666004916336,8.732727892857632e-06
272.1141141141141,75,6.17546178708004e-11,0.9487315728896176,7.061577533893138e-05
275.5175175175175,75,2.5398134652184653e-11,0.9758253776737621,2.1888274518283842e-05
276.1181181181181,75,2.5109250607483857e-11,0.9953668356034397,1.052179440998602e-05
277.5195195195195,75,6.032487044102646e-11,0.997505151103429,1.3459128007352838e-05
273.7157157157157,75,7.249850750579005e-11,0.9725460899742501,6.33654506413049e-05
297.4394394394394,75,6.59696096184886e-11,0.9763113129126236,4.23771344058115e-05
331.47347347347346,75,3.717751491139159e-11,0.9767288711800126,2.9891698143540665e-05
280.3223223223223,75,2.2579952660924757e-11,0.9643513673069845,1.760055100684094e-05
312.1541541541542,75,3.8688816381802104e-11,0.9881671772083066,1.9628367734042025e-05
279.52152152152155,75,9.032100722600435e-11,0.9718222610084362,6.198482775007016e-05
326.5685685685686,75,2.997128384455347e-11,0.9955225367734112,8.547384616432649e-06
268.01001001001003,75,8.137106030759391e-11,0.9949120511033759,3.332258135115435e-05
265.1071071071071,75,2.96764694386099e-11,0.9729803179448328,2.104314346470939e-05
285.02702702702703,75,5.967098782498479e-11,0.984248262712562,3.2752794988232316e-05
313.15515515515517,75,4.8230835783678824e-11,0.984555370262079,2.7118615716362637e-05
286.42842842842845,75,3.1483321343188637e-11,0.9964886563850418,8.384002232576025e-06
294.13613613613614,75,2.6925837888206462e-11,0.9614119447747018,2.2793687558445064e-05
268.6106106106106,75,5.0740511739418994e-11,0.9962337061419992,1.558942396196075e-05
329.57157157157155,75,2.4550258463372164e-11,0.9960273463203135,6.4614998897943185e-06
258.5005005005005,75,1.4161526130899379e-11,0.9839511303314422,7.543710964816382e-06
299.041041041041,75,2.001334117614782e-11,0.9720414649244441,1.5935022421124137e-05
335.6776776776777,75,8.126439774660881e-11,0.9977933710193118,2.020952185851117e-05
325.36736736736736,75,3.026598308813268e-11,0.9991621750133088,3.931181689270409e-06
258.9009009009009,75,1.784231298347846e-11,0.5320295598786449,5.710948992176444e-05
325.4674674674675,75,3.855006270591973e-11,0.9876034293777907,2.019981048881357e-05
338.980980980981,75,3.180867604283257e-11,0.9941462043760358,1.032134381566813e-05
264.2062062062062,75,4.229640808740506e-12,0.6705378911041889,1.2718271315545647e-05
258.2002002002002,75,7.395130977434022e-12,0.9803176105139838,3.793836765132341e-06
258.3003003003003,75,4.2506266039279415e-11,0.9945753117786564,1.4466033931389677e-05
258.40040040040043,75,3.465979750193572e-11,0.9974631716851527,7.609876184553792e-06
260.9029029029029,75,3.7069358026946325e-11,0.9974751486696096,9.1786738815092e-06
261.003003003003,75,2.8248658507303055e-11,0.9996267114716033,2.633087017294732e-06
261.2032032032032,75,2.417281666503327e-11,0.9708717023728549,2.0176566600287435e-05
261.3033033033033,75,1.8939269132314938e-11,0.9971865696772846,4.858689651664518e-06
262.6046046046046,75,1.2285473637035349e-10,0.9979766380619428,2.543536268045434e-05
263.005005005005,75,3.8125058946815375e-11,0.999525719072656,4.497873639978287e-06
263.20520520520523,75,2.2801882793660112e-11,0.9746200785471897,1.465236722120618e-05
263.3053053053053,75,2.2161857492014735e-11,0.9991840793904037,3.0847706362590272e-06
263.4054054054054,75,1.0741545695110684e-10,0.9755868277020564,9.029758752451516e-05
263.7057057057057,75,2.277171601177807e-11,0.9950170324181181,9.339398497940965e-06
265.4074074074074,75,7.682301636424921e-11,0.9923587885962495,3.379065160584652e-05
266.5085085085085,75,5.108666515534495e-11,0.9692484496834632,3.792242090389772e-05
267.8098098098098,75,1.656077244316925e-11,0.9660103701998428,1.225854803856686e-05
268.2102102102102,75,3.250894360867803e-11,0.980166955125301,2.2008773181954886e-05
268.7107107107107,75,1.5734262170129492e-10,0.9878743724461284,9.027637050575444e-05
268.9109109109109,75,4.8237343556342827e-11,0.9986279979843204,1.0893540422970755e-05
269.2112112112112,75,2.959777821611535e-11,0.9655192306123366,2.371075463156655e-05
269.31131131131133,75,2.8693562761587595e-11,0.998877472093303,4.481064315329823e-06
269.4114114114114,75,3.2352367615108034e-11,0.8950687942965737,3.646106431347355e-05
269.7117117117117,75,6.432478331777629e-12,0.9808180346238384,4.500462756792967e-06
270.2122122122122,75,4.791427443783545e-11,0.996083776859243,1.551842663855482e-05
270.41241241241244,75,3.038612506543157e-11,0.9750831581623061,2.2446530187093696e-05
271.6136136136136,75,2.8522111312939938e-11,0.9755836963199342,1.9393534958703866e-05
271.8138138138138,75,1.8121329765061548e-11,0.9083376892391596,2.1132540759620683e-05
272.3143143143143,75,1.5735964135223165e-11,0.9988160159182318,2.771890492921008e-06
272.51451451451453,75,1.8752868118907566e-11,0.9785784706922023,1.0845037697795886e-05
272.7147147147147,75,4.220111507881282e-11,0.9943282591413637,1.434257153339162e-05
272.9149149149149,75,3.7822667282017814e-11,0.9988355935940934,6.253340337240247e-06
274.8168168168168,75,5.916110057195346e-11,0.9948693064382391,2.5449374402506742e-05
274.91691691691693,75,4.2770784454446875e-11,0.9997843839810487,3.1462274736058938e-06
275.4174174174174,75,2.5818357619135414e-11,0.844207908918054,4.135183099705717e-05
275.6176176176176,75,4.686076303620901e-11,0.9974037441209066,1.0518788770515227e-05
275.8178178178178,75,5.250336512251197e-11,0.9342079097456817,4.8886900154697016e-05
276.01801801801804,75,8.629862506429305e-12,0.96416795565992,6.444920334664244e-06
276.4184184184184,75,4.6513398442603976e-11,0.9950971048471179,1.5080881959294375e-05
277.019019019019,75,1.975014065440796e-11,0.9978117417711858,4.463440726628353e-06
277.1191191191191,75,2.586009225100083e-11,0.9936311406290544,8.088239328277952e-06
277.7197197197197,75,2.2634154348219377e-11,0.9947698769516274,7.651395708046407e-06
277.8198198198198,75,5.1982339067191665e-11,0.9085968533309937,6.443779378798744e-05
278.02002002002,75,6.744525194914295e-12,0.5971850143845944,2.0565109765139412e-05
279.1211211211211,75,3.376377898636081e-11,0.9950485049652578,1.2048477404051955e-05
279.3213213213213,75,7.346456523297295e-11,0.9922550037934811,3.1889345811422174e-05
279.8218218218218,75,1.7579747670086615e-11,0.9918980077118903,6.827021306900181e-06
280.6226226226226,75,2.4125215069173608e-11,0.9864389479312136,1.1496761464053078e-05
280.82282282282284,75,4.285565229464218e-11,0.9723825025469669,3.0895672852386426e-05
281.2232232232232,75,1.1952092332723708e-10,0.9797668703170835,7.884665561997642e-05
283.3253253253253,75,1.4158953153121845e-11,0.9101224807649458,2.0452608518530673e-05
283.42542542542543,75,2.0392830162757374e-11,0.9846242398582364,1.3150902798367849e-05
283.8258258258258,75,1.1778533307287138e-10,0.9984419206136228,2.3971652382368377e-05
284.22622622622623,75,1.8627922121917905e-11,0.877337354455362,2.5498302034547782e-05
285.5275275275275,75,3.4755427161395553e-11,0.997636940928776,9.657870393125842e-06
285.7277277277277,75,3.37983480638482e-11,0.9283841524723204,3.193899185304724e-05
285.92792792792795,75,4.342023143301825e-11,0.9930726971703916,1.9037656507374404e-05
286.5285285285285,75,6.343991125227953e-12,0.9801142149425434,3.7331691414793587e-06
287.3293293293293,75,9.581363418748415e-12,0.9917522053912871,4.73710821520368e-06
287.52952952952955,75,2.9918722526652045e-11,0.9685037980276863,2.3150801197006312e-05
288.1301301301301,75,5.686430231568478e-11,0.9765967558593248,4.785135457202035e-05
288.4304304304304,75,1.7541034463554882e-11,0.9945467494557426,6.1769960920468055e-06
288.83083083083085,75,4.305257053331247e-11,0.9868561446447315,2.817179805138476e-05
289.13113113113116,75,4.876959834922352e-11,0.9979306817693508,1.0643582155623964e-05
289.4314314314314,75,1.1432269338438564e-11,0.9311817454663874,1.106948473357818e-05
289.7317317317317,75,4.2986036187737427e-11,0.9752092639006861,3.0863031056293726e-05
290.23223223223226,75,2.447247398120609e-10,0.9957720219065646,8.494130815754721e-05
290.5325325325325,75,2.571430054173023e-11,0.9579981834243572,2.323722170837316e-05
290.63263263263264,75,4.502802938219973e-11,0.7891968651712751,0.00010813671511855271
292.23423423423424,75,6.148324436408997e-11,0.9961938436116098,1.690082597240162e-05
292.6346346346346,75,3.8971476932744247e-11,0.9997403043684486,3.234811008292489e-06
292.73473473473473,75,3.0514801962735545e-11,0.9942210644378207,1.010464189439345e-05
292.9349349349349,75,1.8736216364797e-11,0.9957003189779874,6.088198211622938e-06
293.53553553553553,75,2.37279094875077e-11,0.9828619364238421,1.627796039486052e-05
293.83583583583584,75,5.1708938760120404e-11,0.9735964853207458,4.40094074367195e-05
293.93593593593596,75,3.7703003496067475e-11,0.9891135445849621,1.6375957675117707e-05
294.036036036036,75,3.618629454697076e-11,0.9560995582948917,4.008169653423653e-05
294.2362362362362,75,2.0655955425959446e-11,0.9814468147489013,1.729893544435895e-05
294.33633633633633,75,1.3789524731484925e-10,0.9818831997706546,8.462266775076625e-05
294.73673673673676,75,5.917366413178835e-11,0.9662105229608111,4.4498228638542296e-05
295.13713713713713,75,1.8010327857878318e-11,0.9965630049485252,4.844808442846111e-06
295.3373373373373,75,3.092309944602323e-11,0.9939980863146849,1.0961965216807168e-05
295.73773773773775,75,2.412650835337317e-11,0.9914561331610386,1.1607406648227369e-05
296.4384384384384,75,1.81767666045971e-11,0.9603228118804428,1.2848572317038787e-05
296.53853853853855,75,2.005671990682096e-11,0.9844683790102943,1.1434967325559606e-05
297.53953953953953,75,1.54807655586428e-11,0.8955797822151776,1.9710273716843065e-05
297.7397397397397,75,4.5116796744980095e-11,0.9080928741733904,6.277034928795176e-05
298.34034034034033,75,5.932520951044261e-11,0.9988404416324178,9.831278279821266e-06
298.44044044044045,75,1.6293083106314615e-11,0.9563107410311363,1.353909701078135e-05
298.64064064064064,75,1.6766840293053915e-11,0.9274987895865344,1.661626389638974e-05
299.44144144144144,75,5.301379017611057e-11,0.9845350172535015,3.273291954765461e-05
299.6416416416416,75,2.427528505957624e-11,0.9972770111134892,5.499360816284954e-06
299.74174174174175,75,1.1836104249884366e-10,0.9836989444963953,7.277979309179574e-05
299.84184184184187,75,6.848787750764667e-11,0.9981003008083411,1.6625234197081827e-05
300.04204204204206,75,3.915350988138868e-11,0.9565097279163555,4.8295597923068605e-05
300.34234234234236,75,6.580756440630117e-11,0.9991246758738028,9.345683526386378e-06
300.54254254254255,75,4.622172782860662e-11,0.946432621574121,4.5799667917442694e-05
301.44344344344347,75,1.8065618586782852e-11,0.9680464144722225,1.2537323045596763e-05
301.94394394394396,75,1.8700294901828934e-10,0.9886791427517732,9.853209053311637e-05
302.14414414414415,75,4.292817862469573e-11,0.9462515502829487,5.172801251045476e-05
302.94494494494495,75,2.677806568643349e-11,0.9976202651411878,5.637124569481711e-06
303.14514514514514,75,3.3461727647020444e-11,0.9423240347384807,5.3045267216821564e-05
303.3453453453453,75,3.536155220752725e-11,0.9469720220904999,3.6363937779186523e-05
303.74574574574575,75,1.2685077890360847e-11,0.9581098631415692,1.114428123082038e-05
304.24624624624624,75,1.3378666796746952e-10,0.9720486481196654,0.00013039114368239613
305.14714714714717,75,3.170904713343124e-10,0.9996612718454132,3.976113459992875e-05
305.64764764764766,75,3.3403458355379165e-11,0.9916966433648755,1.356301923911291e-05
305.7477477477478,75,1.448916293140951e-10,0.8813652944803947,0.00022506510113981632
305.94794794794797,75,2.779112839756e-11,0.970362192481734,1.864149350597134e-05
306.04804804804803,75,5.0124886100721854e-11,0.9691547600520581,4.144680578472054e-05
306.44844844844846,75,1.6737366572508864e-10,0.9754008306958079,0.00011765679149579673
306.5485485485485,75,2.5393595209162276e-11,0.9747300586737935,1.6807959631173418e-05
306.84884884884883,75,9.801609017771438e-12,0.747040943700173,2.4656962595653874e-05
306.94894894894895,75,6.044680947924431e-11,0.945237685339123,8.251288371791708e-05
307.14914914914914,75,1.3749829329735986e-10,0.9131883207297921,0.00016291400711300689
307.64964964964963,75,2.8220264834645944e-11,0.9804886425089707,1.8934714602641084e-05
307.74974974974975,75,7.335543452802771e-11,0.9868024939587735,4.403962784924717e-05
308.1501501501501,75,2.6960586667795683e-11,0.9682226833152366,1.8845014905437426e-05
308.55055055055055,75,6.308146804996237e-11,0.9685558983995252,5.8172739893860276e-05
308.75075075075074,75,2.7497198545186276e-11,0.9787837020938448,1.756290516157821e-05
308.85085085085086,75,1.738911717239078e-11,0.7254088788666624,3.5913584850556046e-05
309.35135135135135,75,1.486751766528404e-11,0.930137535282145,1.6666220691603805e-05
309.55155155155154,75,1.3069049582279344e-11,0.934867676734543,1.3423830926656757e-05
309.95195195195197,75,1.196881774551709e-10,0.997267252145797,3.203768134715572e-05
310.75275275275277,75,1.7973119652039288e-11,0.9930598571721022,6.128619356967199e-06
311.3533533533533,75,3.1235633302433665e-11,0.9807098310126858,1.983070510550738e-05
312.25425425425425,75,3.14155817901912e-11,0.9913613158061645,1.2984713001128871e-05
312.45445445445444,75,2.3002437992033013e-11,0.979322524632561,1.6011322789384282e-05
312.55455455455456,75,4.41041530054248e-11,0.9954347591147193,1.690862550012736e-05
312.6546546546547,75,1.6741165413966893e-10,0.9995483481069946,2.3698040042467852e-05
312.75475475475474,75,2.3273719942604877e-11,0.9935055176398018,7.926556606254766e-06
313.55555555555554,75,1.0471609357856787e-11,0.6011097517736694,2.902339925028939e-05
314.05605605605604,75,6.5390021827439994e-12,0.8487610524526398,1.625717203343309e-05
314.7567567567568,75,5.20642637878652e-11,0.9964705627881396,1.6764639966270316e-05
315.15715715715714,75,6.391475157209754e-11,0.9767492737006376,5.819166788745153e-05
315.5575575575576,75,1.0886236259364435e-11,0.966465837322722,7.4891944486922965e-06
315.65765765765764,75,6.049490649751152e-11,0.9979652188516308,1.2563682435507305e-05
315.8578578578579,75,1.192673060635676e-11,0.9295236142505571,1.591035579913869e-05
315.95795795795794,75,1.329781073581409e-10,0.9790774763866267,9.431560545804281e-05
316.15815815815813,75,3.266871137872296e-11,0.9958594512654636,8.943170879856139e-06
316.3583583583584,75,4.0680402740783047e-11,0.994122199007118,1.6157337139835104e-05
316.55855855855856,75,2.6334239980973744e-11,0.986417214929568,1.4611094029934102e-05
316.85885885885887,75,1.2056265001662853e-11,0.9942016719706314,4.129872088365551e-06
317.35935935935936,75,2.645233660361965e-11,0.9176710824669604,3.0112569230815803e-05
317.65965965965967,75,1.9402443882379093e-11,0.991763252507623,8.987920819322538e-06
317.85985985985985,75,1.1662271514830883e-10,0.9567865516500763,0.00013553740291808212
317.95995995996,75,2.4556256201846213e-11,0.9646207823429964,1.979560291437172e-05
318.16016016016016,75,2.947130529048412e-11,0.9948420863165672,1.0252414415081776e-05
318.36036036036035,75,2.9890590688222307e-11,0.9887821167210461,1.3429528463876078e-05
318.86086086086084,75,3.9440177110148366e-11,0.9910626014273866,1.784799337988583e-05
318.96096096096096,75,6.235796640929158e-11,0.9944386186605543,2.3884767014469025e-05
319.66166166166164,75,1.1191830779690119e-10,0.9967058154453157,3.16763958850047e-05
319.96196196196195,75,2.859083825724952e-11,0.9700662766248676,1.979337381299185e-05
320.06206206206207,75,1.8328460260542618e-11,0.9061361439862976,2.02241548645729e-05
320.96296296296293,75,3.7381456537205565e-11,0.9916766833854033,1.4747700151679751e-05
321.1631631631632,75,4.4990381731198056e-11,0.9961675584984643,1.3884028500357935e-05
321.56356356356355,75,1.2632547734166298e-10,0.9822832774601654,9.775540651028098e-05
322.2642642642643,75,5.729636260251382e-11,0.9997786235550222,4.8504397571538545e-06
322.36436436436435,75,1.1870091205738943e-11,0.9537504320538686,1.042372018618188e-05
322.96496496496496,75,8.219751059540451e-11,0.9860641947029793,4.497677657215908e-05
323.3653653653654,75,1.3939692981785121e-10,0.997718979538076,4.3016262745407255e-05
323.46546546546546,75,7.83395783658547e-11,0.8852231215813421,0.00014649581264784833
323.66566566566564,75,7.845997341579788e-12,0.9145781952080275,1.1216330769650174e-05
324.06606606606607,75,9.78448812676382e-11,0.9891139186003592,4.5984872132935334e-05
324.4664664664665,75,3.1072482440764973e-11,0.9908710470917985,1.3359234926863848e-05
324.56656656656656,75,8.717631196428739e-11,0.9888974868771379,4.1867836828266e-05
324.66666666666663,75,2.790214016015503e-11,0.9717319288649704,1.9997527616192173e-05
326.7687687687688,75,3.175701936611953e-11,0.9444279516395734,2.7926401134827313e-05
327.2692692692693,75,6.523478742086481e-11,0.9931254939387978,2.891599826300253e-05
327.46946946946946,75,2.8735563393134844e-11,0.9405667296818544,2.621964356024407e-05
327.8698698698699,75,1.9685663403707133e-10,0.9923853079070096,0.0001010519091571774
328.0700700700701,75,7.59104390907903e-11,0.9979371433471447,1.6441560054733564e-05
328.27027027027026,75,4.355275964670791e-11,0.995077780476832,1.6239709058492413e-05
328.3703703703704,75,4.1983931384156914e-11,0.9841441788991679,2.447775948218984e-05
328.6706706706707,75,2.4348959209377745e-11,0.9949340122362438,7.188130796459922e-06
328.97097097097094,75,4.22508426574777e-11,0.9727040025892977,3.281928531334698e-05
329.1711711711712,75,1.1500842572039259e-10,0.9869961312268227,6.172186550308247e-05
329.4714714714715,75,1.3752072601003925e-11,0.914068248499301,1.568447449799291e-05
329.971971971972,75,1.030871655062261e-10,0.9965240827748739,2.7416422600619825e-05
330.17217217217217,75,2.7462138401666874e-12,0.13369099772744286,2.119227188816699e-05
330.57257257257254,75,3.5889557039414136e-11,0.982899420693595,2.5638632268957148e-05
331.0730730730731,75,1.7544920390035416e-10,0.9405422280394153,0.00021340141672174004
331.3733733733734,75,5.628890470828672e-12,0.04352842705394703,7.886944653198136e-05
331.67367367367365,75,3.17897985879175e-11,0.34634363041551,0.00015190018517665123
331.8738738738739,75,2.5875296404353572e-11,0.9780760318894641,1.8417438692531066e-05
332.1741741741742,75,4.390457237100728e-11,0.9859996478771589,2.7741901703934756e-05
332.57457457457457,75,4.7031016184714726e-11,0.9896391242391129,2.1737480264188023e-05
333.4754754754755,75,7.103972273909954e-11,0.9970653434578914,1.949980864859685e-05
333.6756756756757,75,5.293976253489392e-11,0.9972179434545059,1.288349988863079e-05
333.87587587587586,75,4.589263418494467e-11,0.9977997849562027,8.927360203709792e-06
334.97697697697697,75,9.391886186614067e-11,0.9996407574552744,9.125741175643114e-06
335.0770770770771,75,6.59485165070553e-11,0.992929413604937,2.8917508380183333e-05
335.47747747747746,75,3.112945560321228e-11,0.9645996579233009,2.7111516485414914e-05
336.0780780780781,75,3.909006782831737e-11,0.9565492998719499,3.076058772308596e-05
336.3783783783784,75,4.487053108427989e-11,0.9968938655521945,1.0771922797578103e-05
336.5785785785786,75,3.700917756025025e-11,0.9051463961462711,4.110438425105385e-05
337.87987987987987,75,1.1340653926822457e-10,0.9694670335143721,7.477736978650829e-05
338.7807807807808,75,1.707336791893405e-11,0.92330366089999,1.7224134989007914e-05
339.0810810810811,75,1.0209643149981545e-11,0.9807076483089425,6.080953939008258e-06
339.2812812812813,75,2.1064706696009524e-10,0.9901335600129703,0.00012983297862905849
339.3813813813814,75,9.107901014487529e-11,0.9541664819540533,0.0001060786645279545
340.5825825825826,75,3.064294809375534e-11,0.9681138746946003,2.2515086364131044e-05
340.78278278278276,75,1.926452511917125e-11,0.6823982905715258,5.362583093112072e-05
341.6836836836837,75,4.812296455574891e-11,0.9766568237971284,3.1370507002401846e-05
341.88388388388387,75,3.8166849806234253e-11,0.9696040076907068,2.6352503472612384e-05
341.983983983984,75,6.428888308030529e-11,0.9946017145114122,2.213799088226893e-05
342.1841841841842,75,5.4470083693189086e-11,0.9854927526098097,2.940643076166652e-05
342.4844844844845,75,2.856581579876929e-10,0.9978550524994471,8.160177575471022e-05
343.0850850850851,75,1.6630118750677738e-10,0.9969017478883315,4.480590049188759e-05
343.38538538538535,75,3.576113985996015e-11,0.9721982868092917,2.6068888705711413e-05
344.6866866866867,75,5.864329001095216e-11,0.9986071703289399,1.1859255558001154e-05
345.1871871871872,75,1.0755945314990808e-10,0.9916849032907706,4.700855128467756e-05
345.7877877877878,75,2.1058712401780893e-11,0.936869832401978,2.1150587049865844e-05
346.1881881881882,75,3.369073022695534e-11,0.9801433652638363,1.9891050422357316e-05
346.2882882882883,75,7.492825048504122e-11,0.9811945490732535,4.905408660833201e-05
346.68868868868867,75,3.408094455715608e-11,0.929377882017475,3.3606946358252156e-05
347.3893893893894,75,5.474584231851969e-11,0.9979488964366873,1.3730393614610922e-05
347.5895895895896,75,1.3957620694284736e-10,0.9914085322636755,6.423890215970068e-05
347.8898898898899,75,6.526984991112304e-11,0.9669592430556683,5.265254970434085e-05
348.1901901901902,75,7.324452330671547e-11,0.9854073990320434,4.69531401202679e-05
348.3903903903904,75,5.4921804383980495e-11,0.9978390545876238,1.4335661827813511e-05
348.990990990991,75,6.308096966410932e-11,0.9971427118092285,1.779488615536548e-05
349.29129129129126,75,1.2903816290556668e-11,0.7884826978686552,2.3123731078756007e-05
350.1921921921922,75,1.4252968307626982e-11,0.5761316338621295,3.872820451563553e-05
350.39239239239237,75,4.977881048774346e-11,0.998025678111714,1.0631406095782122e-05
350.7927927927928,75,4.8521065398529944e-11,0.9885141149963129,2.2616383912669902e-05
351.2932932932933,75,6.632328600370834e-11,0.9864893803610649,3.1239737010324335e-05
351.4934934934935,75,6.76520662522001e-11,0.9948693408672586,2.33400302916546e-05
351.6936936936937,75,2.464251370695545e-10,0.9863830217652272,0.00015889688188913727
352.3943943943944,75,2.0775467416375294e-10,0.9767199150033672,0.00016114019028378205
353.6956956956957,75,1.5917039510543366e-10,0.9928098667744536,7.746307995634775e-05
354.2962962962963,75,4.0065658996143405e-11,0.9973647857727025,9.476363502668618e-06
354.4964964964965,75,1.861601631823282e-10,0.998566063749676,3.344861735235669e-05
354.6966966966967,75,4.251328151143059e-11,0.9956455983118639,1.5514003672959622e-05
354.996996996997,75,5.692945011404611e-11,0.9980116334863454,1.2292724194730663e-05
355.3973973973974,75,8.22792394262032e-12,0.8120856669727378,1.2108740503926715e-05
355.7977977977978,75,1.8421536557665175e-11,0.9669586241958079,1.920937898001102e-05
355.997997997998,75,6.75323868490487e-11,0.9981434548407617,1.3781726117165981e-05
356.0980980980981,75,9.096928888731231e-11,0.9933837727475338,3.894386541932832e-05
356.4984984984985,75,4.761014528267787e-11,0.9924159897403626,1.9792884317142133e-05
357.1991991991992,75,1.7547921734912014e-10,0.9439926798501924,0.00018146520819260827
357.3993993993994,75,6.866347481163913e-11,0.9845872933799241,3.58065977252264e-05
357.6996996996997,75,7.31043626741958e-11,0.9933472844974057,2.8631547702190124e-05
357.7997997997998,75,4.845636844886715e-11,0.9968484494955778,1.205214568666452e-05
